# λ	f(λ)
3.07301970669136	127.126828423207
3.08301970669136	127.513137100128
3.09301970669136	127.901133584529
3.10301970669136	128.290829468941
3.11301970669136	128.682236452059
3.12301970669136	129.075366339962
3.13301970669136	129.470231047346
3.14301970669136	129.866842598777
3.15301970669136	130.265213129965
3.16301970669136	130.665354889043
3.17301970669136	131.067280237882
3.18301970669136	131.471001653405
3.19301970669136	131.876531728939
3.20301970669136	132.283883175565
3.21301970669135	132.693068823508
3.22301970669135	133.104101623531
3.23301970669135	133.516994648354
3.24301970669135	133.931761094097
3.25301970669135	134.348414281736
3.26301970669135	134.766967658585
3.27301970669135	135.187434799801
3.28301970669135	135.6098294099
3.29301970669135	136.034165324307
3.30301970669135	136.460456510924
3.31301970669135	136.888717071717
3.32301970669135	137.318961244328
3.33301970669135	137.751203403715
3.34301970669135	138.185458063808
3.35301970669135	138.621739879195
3.36301970669135	139.060063646829
3.37301970669135	139.500444307762
3.38301970669135	139.942896948904
3.39301970669135	140.387436804809
3.40301970669135	140.834079259483
3.41301970669135	141.282839848222
3.42301970669135	141.733734259479
3.43301970669135	142.186778336754
3.44301970669135	142.641988080518
3.45301970669135	143.099379650158
3.46301970669135	143.558969365955
3.47301970669135	144.020773711099
3.48301970669135	144.484809333717
3.49301970669135	144.95109304895
3.50301970669135	145.419641841048
3.51301970669135	145.890472865503
3.52301970669135	146.363603451216
3.53301970669135	146.839051102688
3.54301970669135	147.316833502255
3.55301970669135	147.796968512351
3.56301970669135	148.279474177808
3.57301970669135	148.764368728189
3.58301970669135	149.251670580158
3.59301970669135	149.741398339892
3.60301970669135	150.233570805516
3.61301970669135	150.728206969596
3.62301970669135	151.225326021652
3.63301970669135	151.724947350719
3.64301970669135	152.227090547953
3.65301970669135	152.731775409263
3.66301970669135	153.239021938002
3.67301970669135	153.748850347686
3.68301970669134	154.261281064764
3.69301970669134	154.776334731431
3.70301970669134	155.294032208479
3.71301970669134	155.814394578207
3.72301970669134	156.337443147362
3.73301970669134	156.863199450137
3.74301970669134	157.391685251216
3.75301970669134	157.922922548864
3.76301970669134	158.45693357807
3.77301970669134	158.993740813744
3.78301970669134	159.533366973954
3.79301970669134	160.075835023233
3.80301970669134	160.621168175923
3.81301970669134	161.169389899587
3.82301970669134	161.720523918471
3.83301970669134	162.274594217018
3.84301970669134	162.831625043452
3.85301970669134	163.391640913413
3.86301970669134	163.954666613651
3.87301970669134	164.520727205789
3.88301970669134	165.08984803014
3.89301970669134	165.662054709596
3.90301970669134	166.237373153574
3.91301970669134	166.815829562038
3.92301970669134	167.397450429578
3.93301970669134	167.98226254957
3.94301970669134	168.570293018394
3.95301970669134	169.161569239732
3.96301970669134	169.75611892894
3.97301970669134	170.35397011749
3.98301970669134	170.955151157486
3.99301970669134	171.559690726273
4.00301970669134	172.167617831101
4.01301970669134	172.778961813894
4.02301970669134	173.393752356087
4.03301970669134	174.012019483549
4.04301970669134	174.6337935716
4.05301970669134	175.259105350102
4.06301970669134	175.887985908657
4.07301970669134	176.520466701879
4.08301970669134	177.15657955477
4.09301970669134	177.79635666819
4.10301970669134	178.43983062442
4.11301970669134	179.08703439283
4.12301970669134	179.73800133564
4.13301970669134	180.392765213794
4.14301970669134	181.051360192932
4.15301970669134	181.713820849475
4.16301970669134	182.380182176816
4.17301970669133	183.050479591625
4.18301970669133	183.724748940271
4.19301970669133	184.403026505355
4.20301970669133	185.085349012371
4.21301970669133	185.771753636484
4.22301970669133	186.46227800943
4.23301970669133	187.156960226554
4.24301970669133	187.855838853966
4.25301970669133	188.55895293584
4.26301970669133	189.266342001841
4.27301970669133	189.978046074701
4.28301970669133	190.694105677925
4.29301970669133	191.414561843653
4.30301970669133	192.139456120663
4.31301970669133	192.86883058253
4.32301970669133	193.602727835938
4.33301970669133	194.341191029151
4.34301970669133	195.084263860647
4.35301970669133	195.831990587915
4.36301970669133	196.584416036425
4.37301970669133	197.341585608768
4.38301970669133	198.103545293977
4.39301970669133	198.870341677021
4.40301970669133	199.642021948498
4.41301970669133	200.418633914502
4.42301970669133	201.200226006695
4.43301970669133	201.986847292573
4.44301970669133	202.778547485935
4.45301970669133	203.575376957559
4.46301970669133	204.377386746093
4.47301970669133	205.184628569161
4.48301970669133	205.99715483469
4.49301970669133	206.81501865247
4.50301970669133	207.63827384594
4.51301970669133	208.466974964218
4.52301970669133	209.301177294372
4.53301970669133	210.140936873943
4.54301970669133	210.986310503721
4.55301970669133	211.837355760785
4.56301970669133	212.694131011814
4.57301970669133	213.556695426665
4.58301970669133	214.425108992238
4.59301970669133	215.299432526631
4.60301970669133	216.179727693585
4.61301970669133	217.066057017233
4.62301970669133	217.958483897161
4.63301970669133	218.857072623785
4.64301970669132	219.761888394051
4.65301970669132	220.672997327473
4.66301970669132	221.590466482508
4.67301970669132	222.514363873285
4.68301970669132	223.444758486689
4.69301970669132	224.381720299816
4.70301970669132	225.325320297804
4.71301970669132	226.275630492051
4.72301970669132	227.232723938827
4.73301970669132	228.196674758298
4.74301970669132	229.167558153962
4.75301970669132	230.145450432515
4.76301970669132	231.130429024155
4.77301970669132	232.122572503337
4.78301970669132	233.121960609989
4.79301970669132	234.128674271203
4.80301970669132	235.142795623408
4.81301970669132	236.164408035049
4.82301970669132	237.193596129773
4.83301970669132	238.23044581014
4.84301970669132	239.27504428188
4.85301970669132	240.327480078694
4.86301970669132	241.387843087635
4.87301970669132	242.456224575062
4.88301970669132	243.532717213205
4.89301970669132	244.617415107335
4.90301970669132	245.710413823575
4.91301970669132	246.811810417361
4.92301970669132	247.92170346256
4.93301970669132	249.04019308129
4.94301970669132	250.167380974437
4.95301970669132	251.303370452891
4.96301970669132	252.448266469539
4.97301970669132	253.602175652015
4.98301970669132	254.765206336242
4.99301970669132	255.937468600778
5.00301970669132	257.119074302
5.01301970669132	258.310137110138
5.02301970669132	259.510772546195
5.03301970669132	260.721098019769
5.04301970669132	261.941232867805
5.05301970669132	263.171298394308
5.06301970669132	264.411417911042
5.07301970669132	265.661716779239
5.08301970669132	266.922322452362
5.09301970669132	268.19336451993
5.10301970669131	269.474974752461
5.11301970669131	270.767287147547
5.12301970669131	272.070437977106
5.13301970669131	273.38456583584
5.14301970669131	274.70981169094
5.15301970669131	276.046318933066
5.16301970669131	277.39423342866
5.17301970669131	278.753703573603
5.18301970669131	280.12488034829
5.19301970669131	281.507917374141
5.20301970669131	282.9029709716
5.21301970669131	284.310200219675
5.22301970669131	285.729767017061
5.23301970669131	287.161836144887
5.24301970669131	288.606575331158
5.25301970669131	290.064155316923
5.26301970669131	291.534749924242
5.27301970669131	293.018536125995
5.28301970669131	294.515694117601
5.29301970669131	296.026407390708
5.30301970669131	297.550862808903
5.31301970669131	299.089250685535
5.32301970669131	300.641764863688
5.33301970669131	302.208602798396
5.34301970669131	303.78996564117
5.35301970669131	305.386058326903
5.36301970669131	306.997089663244
5.37301970669131	308.623272422509
5.38301970669131	310.264823436237
5.39301970669131	311.921963692449
5.40301970669131	313.594918435726
5.41301970669131	315.283917270193
5.42301970669131	316.989194265503
5.43301970669131	318.710988065928
5.44301970669131	320.449542002669
5.45301970669131	322.205104209489
5.46301970669131	323.977927741779
5.47301970669131	325.768270699196
5.48301970669131	327.576396351981
5.49301970669131	329.402573271085
5.50301970669131	331.247075462259
5.51301970669131	333.110182504223
5.52301970669131	334.992179691076
5.53301970669131	336.893358179098
5.54301970669131	338.814015138096
5.55301970669131	340.754453907465
5.56301970669131	342.714984157135
5.5730197066913	344.69592205358
5.5830197066913	346.697590431084
5.5930197066913	348.720318968447
5.6030197066913	350.764444371346
5.6130197066913	352.830310560553
5.6230197066913	354.918268866243
5.6330197066913	357.028678228603
5.6430197066913	359.161905405008
5.6530197066913	361.318325183992
5.6630197066913	363.498320606292
5.6730197066913	365.70228319323
5.6830197066913	367.93061318272
5.6930197066913	370.183719773209
5.7030197066913	372.462021375844
5.7130197066913	374.765945875213
5.7230197066913	377.095930898989
5.7330197066913	379.452424096833
5.7430197066913	381.835883428939
5.7530197066913	384.2467774646
5.7630197066913	386.685585691214
5.7730197066913	389.152798834148
5.7830197066913	391.648919187922
5.7930197066913	394.174460959164
5.8030197066913	396.729950621845
5.8130197066913	399.315927285302
5.8230197066913	401.932943075586
5.8330197066913	404.581563530709
5.8430197066913	407.262368010377
5.8530197066913	409.975950120843
5.8630197066913	412.722918155519
5.8730197066913	415.503895552048
5.8830197066913	418.319521366551
5.8930197066913	421.170450765809
5.9030197066913	424.05735553817
5.9130197066913	426.98092462403
5.9230197066913	429.941864666755
5.9330197066913	432.940900584976
5.9430197066913	435.978776167234
5.9530197066913	439.056254689992
5.9630197066913	442.174119560092
5.9730197066913	445.333174982804
5.9830197066913	448.534246656656
5.9930197066913	451.778182496296
6.0030197066913	455.065853384741
6.0130197066913	458.39815395639
6.0230197066913	461.776003412289
6.0330197066913	465.200346369215
6.04301970669129	468.672153744216
6.05301970669129	472.192423676351
6.06301970669129	475.762182487475
6.07301970669129	479.382485683995
6.08301970669129	483.054419001671
6.09301970669129	486.779099495617
6.10301970669129	490.557676677817
6.11301970669129	494.39133370457
6.12301970669129	498.281288616462
6.13301970669129	502.228795633575
6.14301970669129	506.235146508844
6.15301970669129	510.301671942615
6.16301970669129	514.429743061664
6.17301970669129	518.620772966139
6.18301970669129	522.876218348069
6.19301970669129	527.197581185361
6.20301970669129	531.586410515402
6.21301970669129	536.04430429268
6.22301970669129	540.572911335094
6.23301970669129	545.173933363937
6.24301970669129	549.849127142861
6.25301970669129	554.600306721453
6.26301970669129	559.429345789467
6.27301970669129	564.338180148109
6.28301970669129	569.328810305236
6.29301970669129	574.403304201768
6.30301970669129	579.563800077129
6.31301970669129	584.812509482054
6.32301970669129	590.151720447679
6.33301970669129	595.583800820456
6.34301970669129	601.111201773103
6.35301970669129	606.736461502538
6.36301970669129	612.462209126496
6.37301970669129	618.29116879142
6.38301970669129	624.226164005092
6.39301970669129	630.270122208499
6.40301970669129	636.42607960247
6.41301970669129	642.697186245822
6.42301970669129	649.086711442981
6.43301970669129	655.598049440463
6.44301970669129	662.23472545304
6.45301970669129	669.0004020421
6.46301970669129	675.898885870431
6.47301970669129	682.934134859608
6.48301970669129	690.110265778265
6.49301970669129	697.431562291819
6.50301970669129	704.902483506712
6.51301970669128	712.527673044999
6.52301970669128	720.311968688068
6.53301970669128	728.260412631583
6.54301970669128	736.378262397346
6.55301970669128	744.671002451663
6.56301970669128	753.144356584212
6.57301970669128	761.804301106088
6.58301970669128	770.657078931003
6.59301970669128	779.709214609348
6.60301970669128	788.967530391218
6.61301970669128	798.439163401486
6.62301970669128	808.131584017814
6.63301970669128	818.052615551056
6.64301970669128	828.210455336998
6.65301970669128	838.613697358976
6.66301970669128	849.271356532561
6.67301970669128	860.192894796559
6.68301970669128	871.388249169039
6.69301970669128	882.867861943232
6.70301970669128	894.642713216185
6.71301970669128	906.724355963145
6.72301970669128	919.124953893193
6.73301970669128	931.857322346866
6.74301970669128	944.934972524834
6.75301970669128	958.372159368506
6.76301970669128	972.183933449271
6.77301970669128	986.38619726347
6.78301970669128	1000.99576637576
6.79301970669128	1016.03043590514
6.80301970669128	1031.50905290636
6.81301970669128	1047.45159526566
6.82301970669128	1063.87925780534
6.83301970669128	1080.81454637748
6.84301970669128	1098.28138082517
6.85301970669128	1116.30520780182
6.86301970669128	1134.91312456763
6.87301970669128	1154.13401502961
6.88301970669128	1173.99869946193
6.89301970669128	1194.54009953851
6.90301970669128	1215.7934205369
6.91301970669128	1237.79635283443
6.92301970669128	1260.58929512277
6.93301970669128	1284.21560212182
6.94301970669128	1308.72185998856
6.95301970669128	1334.15819310191
6.96301970669128	1360.57860647461
6.97301970669128	1388.04136871414
6.98301970669127	1416.60944124793
6.99301970669127	1446.35096046728
7.00301970669127	1477.33978056129
7.01301970669127	1509.65608614453
7.02301970669127	1543.38708537669
7.03301970669127	1578.62779618904
7.04301970669127	1615.48194054306
7.05301970669127	1654.06296444573
7.06301970669127	1694.49520484873
7.07301970669127	1736.91522871514
7.08301970669127	1781.47337463661
7.09301970669127	1828.33553366998
7.10301970669127	1877.68521385064
7.11301970669127	1929.72594254
7.12301970669127	1984.68407291159
7.13301970669127	2042.81207618207
7.14301970669127	2104.3924205851
7.15301970669127	2169.74216282033
7.16301970669127	2239.21840947479
7.17301970669127	2313.22484700022
7.18301970669127	2392.21959238184
7.19301970669127	2476.72468699849
7.20301970669127	2567.33764942864
7.21301970669127	2664.74562768563
7.22301970669127	2769.74285983073
7.23301970669127	2883.25238184697
7.24301970669127	3006.35323903145
7.25301970669127	3140.31490055929
7.26301970669127	3286.64120445008
7.27301970669127	3447.12706105324
7.28301970669127	3623.93245633319
7.29301970669127	3819.68024254961
7.30301970669127	4037.58714178891
7.31301970669127	4281.64191215467
7.32301970669127	4556.85174995432
7.33301970669127	4869.58949615092
7.34301970669127	5228.09328038568
7.35301970669127	5643.20284764853
7.36301970669127	6129.47458315485
7.37301970669127	6706.92376755306
7.38301970669127	7403.84828678049
7.39301970669127	8261.60732859788
7.40301970669127	9343.14016782604
7.41301970669127	10749.1524223262
7.42301970669127	12651.4421810006
7.43301970669127	15369.0785139156
7.44301970669127	19569.2524009729
7.45301970669126	26920.1253741688
7.46301970669126	43094.6250287184
7.47301970669126	107828.301507992
7.48301970669126	-215269.40572523
7.49301970669126	-53898.7217321971
7.50301970669126	-30816.6896817812
7.51301970669126	-21581.8310317703
7.52301970669126	-16608.7259185682
7.53301970669126	-13500.358389036
7.54301970669126	-11373.5000851851
7.55301970669126	-9826.65135639484
7.56301970669126	-8651.02104360079
7.57301970669126	-7727.29521156617
7.58301970669126	-6982.3437726593
7.59301970669126	-6368.84614159691
7.60301970669126	-5854.82833971711
7.61301970669126	-5417.908229161
7.62301970669126	-5041.94963637289
7.63301970669126	-4715.0256897492
7.64301970669126	-4428.13029650444
7.65301970669126	-4174.33563415685
7.66301970669126	-3948.22536469777
7.67301970669126	-3745.50374335018
7.68301970669126	-3562.72006950183
